area_name,cultivators_pct,agricultural_labourers_pct,plantation_livestock_forestry_fishing_pct,category_B_pct,category_C_HHI_pct,category_C_non_HHI_pct,category_D_E_pct,category_F_pct,category_G_HHI_pct,category_G_non_HHI_pct,category_H_pct,category_I_pct,category_J_HHI_pct,category_J_non_HHI_pct,category_K_M_pct,category_N_O_pct,category_P_Q_pct,category_R_U_HHI_pct,category_R_U_non_HHI_pct,district
District - Nagpur,27.88836997452171,48.524836984800004,0.9160165300496755,1.2826129244998046,1.1908847498746644,5.954423749373323,0.5918048783573697,3.0387330124955914,0.021508675429343208,2.404227087329967,1.7399885814237797,0.4317550288390218,0.0012652162017260712,0.1015336001885172,0.3488833676259641,1.3094987687864836,2.0332024361737964,0.36438226609710855,1.8560721679321466,Nagpur
District - Pune,48.20539407947098,20.763375720556947,0.9203918063830219,0.18107144178210094,1.2634431376011703,8.308166292193823,0.18315958031995055,3.3023016059575188,0.025833256768253612,2.9345505788916637,2.919993270227798,0.6342571655965454,0.007278654331932889,0.3889307179497582,0.6252483393332514,2.8899240752827637,2.5057065843184376,0.7516105514236928,3.1893631416103965,Pune
District - Latur,38.42236048289182,46.69984083946175,0.15802817078617756,0.05510855000346001,0.7569247416000352,1.7702678049056675,0.13286444932341043,1.112236488654307,0.010568763014362194,1.9509433250083357,1.562415465623211,0.24861756805213925,0.0015098232877660278,0.04403651255984248,0.2838467781000132,1.1995546021301091,2.7594536956070432,0.4428814977447014,2.3885404412458557,Latur
